,Ex2,En2,He2
0,82.508,2.91112299339451,1.1445871773032419
1,88.15025,2.4977238255854743,0.6119623383991232
2,83.797875,4.1447850129250465,0.7088091292477351
3,85.30737500000001,3.5614689191406477,1.4586184598303205
4,80.98425,3.469914883403953,1.1083240976126416
