"_real,_time","_totl,_time","missn,_time","timer,_time","_zulu,_time","local,_time","hobbs,_time","_Vind,_kias","_Vind,_keas","Vtrue,_ktas","Vtrue,_ktgs","_Vind,__mph","Vtrue,mphas","Vtrue,mphgs","_Mach,ratio","__VVI,__fpm","Gload,norml","Gload,axial","Gload,_side","SLprs,_inHG","SLtmp,_degC","_wind,speed","_wind,__dir","__trb,_locl","_prec,_locl","_hail,_locl","_elev,stick","ailrn,stick","ruddr,stick","_trim,_elev","_trim,ailrn","_trim,ruddr","_flap,handl","_flap,postn","_slat,ratio","sbrak,handl","sbrak,postn","_gear,__0/1","wbrak,__set","lbrak,__add","rbrak,__add","wbrak,_part","____Q,rad/s","____P,rad/s","____R,rad/s","pitch,__deg","_roll,__deg","hding,_true","hding,__mag","alpha,__deg","_beta,__deg","hpath,__deg","vpath,__deg","_slip,__deg","__mag,_comp","mavar,__deg","__lat,__deg","__lon,__deg","__alt,ftmsl","__alt,ftagl","___on,runwy","__alt,__ind","__lat,orign","__lon,orign","____X,____m","____Y,____m","____Z,____m","___vX,__m/s","___vY,__m/s","___vZ,__m/s","_dist,___ft","_dist,___nm","norm_,___lb","axial,___lb","_side,___lb","____L,lb-ft","____M,lb-ft","____N,lb-ft","_elev,servo","ailrn,servo"
423.23675999999995,260.75369,260.75369,0.0,4.0145599999999995,12.014560000000001,48.31009,103.47527,102.68701999999999,104.42135,104.40205999999999,119.07722,120.16595,120.16595,0.15717,-199.14093,1.0536,-0.05251,0.0022,29.92,19.0,0.0,-0.0,0.0,0.0,0.0,-0.004070000000000001,-0.041510000000000005,-0.01176,-0.02449,0.07288,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.0,1.0,0.0,0.0,1.0,0.0128,0.00861,-0.007559999999999999,-0.41547,-3.0352799999999998,30.80687,37.89597,0.68185,0.07346,30.77208,-1.1013,0.00981,44.335359999999994,7.08909,39.14045,117.5154,678.5679299999999,665.0631099999999,0.0,645.3031599999999,39.5,117.0,44500.60156,-73.20239000000001,39898.32813,27.206540000000004,-0.9316700000000001,-46.31053,51005.82422,8.39448,0.35294000000000003,0.35294000000000003,24.40091,58.67278,0.0,70.57825,70.57825,4.84586
423.33664000000005,260.85419,260.85419,0.0,4.0145800000000005,12.01458,48.31012,103.39258000000001,102.60077,104.33314,104.31573,118.98206,120.06443,120.06443,0.15704,-201.18196,1.0539100000000001,-0.052239999999999995,0.00234,29.92,19.0,0.0,-0.0,0.0,0.0,0.0,-0.00504,-0.0446,-0.01176,-0.02449,0.07288,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.0,1.0,0.0,0.0,1.0,0.01034,0.007490000000000001,-0.008440000000000001,-0.35308,-2.98821,30.756829999999997,37.84594,0.68908,0.07915,30.71617,-1.0463799999999999,0.015369999999999998,44.19262,7.089110000000001,39.1405,117.51543000000001,678.23859,664.5985099999999,0.0,644.9668,39.5,117.0,44503.33203,-73.29271999999999,39893.67578,27.139229999999998,-0.8790100000000001,-46.29844,51023.52734,8.39739,0.35294000000000003,0.35294000000000003,24.41036,58.79212,0.0,70.54195,70.54195,4.84656
423.43658,260.95468,260.95468,0.0,4.01461,12.014610000000001,48.31015,103.30994,102.51316,104.24356,104.2279,118.88696000000002,119.96135,119.96135,0.1569,-202.23691000000002,1.05128,-0.05189,0.00238,29.92,19.0,0.0,-0.0,0.0,0.0,0.0,-0.004070000000000001,-0.041510000000000005,-0.01176,-0.02449,0.07288,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.0,1.0,0.0,0.0,1.0,0.00872,0.00839,-0.00932,-0.30241,-2.9425,30.70239,37.79152,0.68658,0.07894,30.66126,-0.9931700000000001,0.02096,44.05404,7.08913,39.14054,117.51546,677.92621,664.15112,0.0,644.62823,39.5,117.0,44506.05469,-73.37784,39889.02344,27.072370000000003,-0.82804,-46.28512,51041.21094,8.4003,0.36471,0.36471,26.21265,59.363080000000004,0.0,70.54641,70.54641,4.92515
423.53665,261.05521,261.05521,0.0,4.01464,12.01464,48.31017,103.22711,102.42494,104.1534,104.13929,118.79163999999999,119.8576,119.8576,0.15677,-202.25768,1.0479,-0.05136,0.00213,29.92,19.0,0.0,-0.0,0.0,0.0,0.0,-0.00555,-0.04357,-0.01176,-0.02449,0.07288,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.0,1.0,0.0,0.0,1.0,0.00762,0.007559999999999999,-0.01013,-0.25889,-2.89642,30.643440000000002,37.73259,0.6805100000000001,0.07316,30.607229999999998,-0.94326,0.026080000000000002,43.918079999999996,7.0891399999999996,39.14058,117.5155,677.62988,663.71985,0.0,644.28912,39.5,117.0,44508.76953,-73.45803000000001,39884.37109,27.006040000000002,-0.7802399999999999,-46.27098,51058.88281,8.403210000000001,0.36471,0.36471,26.20297,60.41449,0.0,70.59447,70.59447,4.9243
423.63669000000004,261.1557,261.1557,0.0,4.01467,12.014669999999999,48.3102,103.14401,102.33641999999999,104.06296999999999,104.0502,118.69601000000002,119.75353,119.75352,0.15663,-201.26967,1.04378,-0.05082,0.00176,29.92,19.0,0.0,-0.0,0.0,0.0,0.0,-0.00361,-0.042539999999999994,-0.01176,-0.02449,0.07288,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.0,1.0,0.0,0.0,1.0,0.00731,0.007540000000000001,-0.01078,-0.21955,-2.85356,30.580659999999998,37.66983,0.67455,0.06291000000000001,30.553890000000003,-0.89741,0.0302,43.78447,7.089160000000001,39.14062,117.51553,677.34845,663.30365,0.0,643.95117,39.5,117.0,44511.48047,-73.53366,39879.72266,26.940170000000002,-0.73632,-46.256240000000005,51076.53906,8.40612,0.36863,0.36863,26.79393,61.52629,0.0,70.64856999999999,70.64856999999999,4.94961
423.73666,261.2562,261.2562,0.0,4.0147,12.0147,48.31023,103.06054,102.24772,103.97235,103.96084,118.59995,119.64925,119.64925,0.1565,-199.34897,1.04358,-0.05024,0.00126,29.92,19.0,0.0,-0.0,0.0,0.0,0.0,-0.02358,-0.04357,-0.01176,-0.02449,0.07288,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.0,1.0,0.0,0.0,1.0,0.00391,0.007,-0.01122,-0.18967,-2.81109,30.51538,37.60456,0.66035,0.04938,30.500909999999998,-0.85267,0.03297,43.65359,7.089180000000001,39.14066,117.51556000000001,677.08105,662.90167,0.0,643.6159700000001,39.5,117.0,44514.18359,-73.60498,39875.07422,26.874570000000002,-0.6935100000000001,-46.24114,51094.17969,8.40902,0.37646999999999997,0.37646999999999997,27.9848,62.85873,0.0,70.72324,70.72324,5.00087
423.83657999999997,261.35672,261.35672,0.0,4.01472,12.01472,48.31026,102.97666,102.15974,103.88251,103.87201999999999,118.50343000000001,119.54586,119.54586,0.15636,-196.58971,1.0325799999999998,-0.04958,0.00073,29.92,19.0,0.0,-0.0,0.0,0.0,0.0,-0.030619999999999998,-0.041510000000000005,-0.01176,-0.02449,0.07288,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.0,1.0,0.0,0.0,1.0,-0.00161,0.00762,-0.01146,-0.19217,-2.76865,30.44988,37.53908,0.6202,0.03388,30.44848,-0.8143,0.03425,43.524359999999994,7.0892,39.1407,117.51558999999999,676.82678,662.51306,0.0,643.28479,39.5,117.0,44516.88281,-73.67226,39870.42578,26.809559999999998,-0.65672,-46.225970000000004,51111.80469,8.41192,0.38431,0.38431,29.16954,64.79388,0.0,70.85280999999999,70.85280999999999,5.0513699999999995
423.93667999999997,261.45721000000003,261.45721000000003,0.0,4.01475,12.01475,48.31028,102.8924,102.07388,103.79483,103.78495,118.40646000000001,119.44496000000001,119.44497,0.15623,-193.12878,1.0181200000000001,-0.04862,0.00015,29.92,19.0,0.0,-0.0,0.0,0.0,0.0,-0.03248,-0.04357,-0.01176,-0.02449,0.07288,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.0,1.0,0.0,0.0,1.0,-0.00424,0.00655,-0.011479999999999999,-0.21533000000000002,-2.72695,30.38475,37.47397,0.57434,0.01763,30.39695,-0.79089,0.03395,43.39314,7.08922,39.14074,117.51563,676.58167,662.13367,0.0,642.95917,39.5,117.0,44519.57031,-73.73671999999999,39865.78125,26.74568,-0.6339600000000001,-46.21117,51129.41797,8.414819999999999,0.40784000000000004,0.40784000000000004,32.77355,67.57167,0.0,71.06026,71.06026,5.20639
424.0365,261.55771,261.55771,0.0,4.01478,12.01478,48.31031,102.80785999999999,101.9914,103.71059,103.70093,118.30918,119.34801999999999,119.34801000000002,0.1561,-189.17291,1.00537,-0.047439999999999996,-0.00037,29.92,19.0,0.0,-0.0,0.0,0.0,0.0,-0.030619999999999998,-0.042539999999999994,-0.01176,-0.02449,0.07288,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.0,1.0,0.0,0.0,1.0,-0.0043,0.00672,-0.01127,-0.24413,-2.68712,30.320590000000003,37.40983,0.53725,0.00198,30.34627,-0.78191,0.03216,43.25812,7.089239999999999,39.14079,117.51566000000001,676.34113,661.75928,0.0,642.6402,39.5,117.0,44522.25391,-73.79975,39861.14063,26.68323,-0.6247,-46.19733,51147.01172,8.41772,0.40784000000000004,0.40784000000000004,32.74569,70.77908000000001,0.0,71.30735,71.30735,5.20306
424.1366,261.6582,261.6582,0.0,4.01481,12.01481,48.310340000000004,102.72326,101.91232,103.62980999999999,103.62013,118.21181999999999,119.25506999999999,119.25506999999999,0.15598,-184.96555,0.99735,-0.04602,-0.0008300000000000001,29.92,19.0,0.0,-0.0,0.0,0.0,0.0,-0.03342,-0.04357,-0.01176,-0.02449,0.07288,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.0,1.0,0.0,0.0,1.0,-0.0036,0.00596,-0.01087,-0.26964,-2.64927,30.25817,37.34742,0.5135,-0.011890000000000001,30.296259999999997,-0.78305,0.02901,43.12021,7.08925,39.14083,117.51568999999999,676.1015,661.38568,0.0,642.32782,39.5,117.0,44524.93359,-73.86248,39856.49609,26.62211,-0.62489,-46.18462,51164.59766,8.42061,0.42745,0.42745,35.772909999999996,74.317,0.0,71.58627,71.58627,5.33213
